School_ID,Legacy_Unit_ID,Finance_ID,Short_Name,Long_Name,Primary_Category,Is_High_School,Is_Middle_School,Is_Elementary_School,Is_Pre_School,Summary,Administrator_Title,Administrator,Secondary_Contact_Title,Secondary_Contact,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Facebook,Twitter,Youtube,Pinterest,Attendance_Boundaries,Grades_Offered_All,Grades_Offered,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_English_Learners,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Other_Ethnicity,Student_Count_Asian_Pacific_Islander,Student_Count_Multi,Student_Count_Hawaiian_Pacific_Islander,Student_Count_Ethnicity_Not_Available,Statistics_Description,Demographic_Description,Dress_Code,PreK_School_Day,Kindergarten_School_Day,School_Hours,Freshman_Start_End_Time,After_School_Hours,Earliest_Drop_Off_Time,Classroom_Languages,Bilingual_Services,Refugee_Services,Title_1_Eligible,PreSchool_Inclusive,Preschool_Instructional,Significantly_Modified,Hard_Of_Hearing,Visual_Impairments,Transportation_Bus,Transportation_El,Transportation_Metra,Average_ACT_School,Mean_ACT,College_Enrollment_Rate_School,College_Enrollment_Rate_Mean,Graduation_Rate_School,Graduation_Rate_Mean,Rating_Status,Rating_Statement,Classification_Description,School_Year,Third_Contact_Title,Third_Contact_Name,Fourth_Contact_Title,Fourth_Contact_Name,Fifth_Contact_Title,Fifth_Contact_Name,Sixth_Contact_Title,Sixth_Contact_Name,Seventh_Contact_Title,Seventh_Contact_Name,Network,Is_GoCPS_Participant,Is_GoCPS_PreK,Is_GoCPS_Elementary,Is_GoCPS_High_School,Open_For_Enrollment_Date,Closed_For_Enrollment_Date,School_Latitude,School_Longitude,Location,multiSensory,SignificantlyModifiedMOD,transition
609710,1350,51021,HARLAN HS,John M Harlan Community Academy High School,HS,TRUE,FALSE,FALSE,FALSE,Our goal is to provide a transformative learning experience for ALL members of the school community. Our graduates will demonstrate PRIDE in the accomplishments and milestones they met and exceeded at Harlan Community Academy.<br />  Harlan Graduates will RISE repeatedly above any obstacles impeding their progress.<br />  Our Core Values:<br />  P erserverance<br />  Respect<br />  Intelligence<br />  Determination<br />  Energy<br />  <br />  <br />,Principal,Kai L Jones,Assistant Principal,Ebony C Jones,9652 S MICHIGAN AVE,Chicago,Illinois,60628,7735355400,7735355061,https://www.cps.edu/schools/schoolprofiles/609710,https://www.harlanfalcons.org,,,,,TRUE,"9,10,11,12",12-Sep,201,172,35,10,188,11,0,0,0,0,0,2,0,0,There are 201 students enrolled at HARLAN HS.  85.6% are Low Income Students.  17.4% are Diverse Learners.  5% are Limited English Learners.,The largest demographic at HARLAN HS is Black.  This demographic makes up 93.5% of the student population.  The second greatest demographic is Hispanic at 5.5%.,FALSE,,,M-Th: 8:45 am-4:00 pm;  F: 8:45 am-3:05 pm,,4:00-5:30 pm (Tutoring and Athletic Study Tables),8:15 AM,Spanish,FALSE,FALSE,TRUE,,,,,,"5, 34, 95E, 100, 103, 106, 111, 119",Red,,,,30.6,61.9,63.2,83.8,INTENSIVE SUPPORT,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2022-2023,Business Manager,Jamal Little,,,,,,,,,Network 17,TRUE,FALSE,TRUE,TRUE,9/1/2004,,41.718372,-87.620623,POINT (-87.620623 41.718372),0,0,0
609712,1380,47031,HIRSCH HS,Emil G Hirsch Metropolitan High School,HS,TRUE,FALSE,FALSE,FALSE,"Hirsch takes pride in its increased attendance rate, freshman on track and students in AP classes, aiming to foster lifelong learners who thrive as members of a technological and multicultural society.",Principal,David Narain,School Counselor,Ms. Jennelle Robin,7740 S INGLESIDE AVE,Chicago,Illinois,60619,7735353100,7735353240,https://www.cps.edu/schools/schoolprofiles/609712,http://hirschmetrohs.org,,,,,TRUE,"9,10,11,12",12-Sep,104,75,28,0,94,6,0,0,0,0,0,0,0,4,There are 104 students enrolled at HIRSCH HS.  72.1% are Low Income Students.  26.9% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at HIRSCH HS is Black.  This demographic makes up 90.4% of the student population.  The second greatest demographic is Hispanic at 5.8%.,FALSE,,,9:00 AM - 4:01 PM,,4:01 PM -6:00 PM,8:15 AM,Spanish,FALSE,FALSE,TRUE,,,,,,,"Blue, Green",Metra Electric District (ME),,,27.3,61.9,63,83.8,INTENSIVE SUPPORT,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2022-2023,,,,,,,,,,,Network 17,TRUE,FALSE,FALSE,TRUE,9/1/2004,,41.753748,-87.601727,POINT (-87.601727 41.753748),0,0,0
609713,1390,46171,HYDE PARK HS,Hyde Park Academy High School,HS,TRUE,FALSE,FALSE,FALSE,"Hyde Park Academy&rsquo;s primary purpose is to provide a safe and supportive learning environment, while ensuring students develop the strong reading, writing, speaking, critical thinking, and social emotional skills needed to be successful in college, the world of work, and life. The school will accomplish this by&nbsp;providing students with a safe and supportive learning environment.&nbsp;<br />  &nbsp;<br />  Hyde Park, an IB World School, has expand its IB Middle Years and Diploma Programmes to serve all students as an IB Wall-to-Wall School and move towards offering the IB Career-related Certificate.",Principal,Rosette R Edinburg,Assistant Principal,Joshua VanderJagt,6220 S STONY ISLAND AVE,Chicago,Illinois,60637,7735350880,7735350633,https://www.cps.edu/schools/schoolprofiles/609713,https://hydeparkcps.org,,https://twitter.com/The_New_H_P,,,TRUE,"9,10,11,12",12-Sep,809,731,147,11,788,7,0,0,0,0,0,7,0,7,There are 809 students enrolled at HYDE PARK HS.  90.4% are Low Income Students.  18.2% are Diverse Learners.  1.4% are Limited English Learners.,The largest demographic at HYDE PARK HS is Black.  This demographic makes up 97.4% of the student population.  The second greatest demographic is Other at 1.8%.,TRUE,,,9:00  AM - 4:15  PM,9:00 - 4:12 pm,4:12 PM - 7:00 PM,8;30 AM,"French, Spanish",FALSE,FALSE,TRUE,,,,,,"6, 15, 28, 59, 63, X28, 170","Green, Red",Metra Electric District (ME),,,52.4,61.9,75,83.8,PROVISIONAL SUPPORT,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2022-2023,Assistant Principal,Stephanie Glover-Douglas,IB Coordinator,Katherine Braggs,Technology Coordinator,Lawrence Fields,,,,,Network 17,TRUE,FALSE,FALSE,TRUE,9/1/2004,,41.782257,-87.586615,POINT (-87.586615 41.782257),0,1,0
609715,1400,46181,KELLY HS,Thomas Kelly College Preparatory,HS,TRUE,FALSE,FALSE,FALSE,"Kelly combines selective enrollment in IB, AP, Honors, and AVID college prep programs with a freshmen academy, award-winning performing arts, and comprehensive bilingual services in Chinese and Spanish to develop strong leaders and engaged students prepared for global opportunities.",Principal,Raul Magdaleno,Assistant Principal,Wendy Fischer,4136 S CALIFORNIA AVE,Chicago,Illinois,60632,7735354900,7735354841,https://www.cps.edu/schools/schoolprofiles/609715,https://kellyhighschool.org,,https://twitter.com/ThomasKelly_HS,,,TRUE,"9,10,11,12",12-Sep,1694,1539,302,719,47,1427,25,191,1,0,0,3,0,0,There are 1694 students enrolled at KELLY HS.  90.9% are Low Income Students.  17.8% are Diverse Learners.  42.4% are Limited English Learners.,The largest demographic at KELLY HS is Hispanic.  This demographic makes up 84.2% of the student population.  The second greatest demographic is Asian at 11.3%.,FALSE,,,7:45  AM - 3:00  PM,7:45 AM-3:00 PM,,,"Chinese, Spanish",TRUE,FALSE,TRUE,,,,,,"39, 62, 94",Orange,,,,55.5,61.9,72.8,83.8,GOOD STANDING,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2022-2023,Assistant  Principal,Liddell-Jegen McGuire,Assistant Principal,Griselda Esparza,Assistant Principal,Andrew Chipman,,,,,Network 16,TRUE,FALSE,FALSE,TRUE,9/1/2004,,41.818729,-87.694639,POINT (-87.694639 41.818729),1,1,0
609716,1410,46191,KELVYN PARK HS,Kelvyn Park High School,HS,TRUE,TRUE,FALSE,FALSE,Kelvyn Park offers a variety of opportunities for students to learn and receive support in small settings.,Principal,Keith W Adams,,,4343 W WRIGHTWOOD AVE,Chicago,Illinois,60639,7735344200,7735344507,https://www.cps.edu/schools/schoolprofiles/609716,https://kphermosa.org,https://www.facebook.com/kphermosa/,https://twitter.com/KPHERMOSA,,,TRUE,"7,8,9,10,11,12",12-Jul,476,387,91,214,51,409,10,0,3,0,0,3,0,0,There are 476 students enrolled at KELVYN PARK HS.  81.3% are Low Income Students.  19.1% are Diverse Learners.  45% are Limited English Learners.,The largest demographic at KELVYN PARK HS is Hispanic.  This demographic makes up 85.9% of the student population.  The second greatest demographic is Black at 10.7%.,FALSE,,,8:00 AM -2:50 PM,8:00 AM - 2:50 PM,2:50 PM - 5:00 PM,7:30 AM,"Spanish, Spanish for Heritage Speakers",TRUE,FALSE,TRUE,,,,,,"74, 76",Blue,Milwaukee District North (MD-N),,,40,61.9,73.9,83.8,INTENSIVE SUPPORT,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2022-2023,,,,,,,,,,,Network 14,TRUE,FALSE,TRUE,TRUE,9/1/2004,,41.927918,-87.735999,POINT (-87.735999 41.927918),0,0,0
609718,1420,46201,KENNEDY HS,John F Kennedy High School,HS,TRUE,FALSE,FALSE,FALSE,"John F. Kennedy High School challenges all students to become critical thinkers in an increasingly connected global society.&nbsp; The school aims to develop students into productive, knowledgeable, active, and reflective lifelong learners who positively impact their community, country, and world.",Principal,George Z Szkapiak,Assistant Principal,Ms. Rachel Peralta,6325 W 56TH ST,Chicago,Illinois,60638,7735352325,7735352485,https://www.cps.edu/schools/schoolprofiles/609718,http://www.kennedy.cps.edu,,http://twitter.com/kennedyhscps,,,TRUE,"9,10,11,12",12-Sep,1589,1020,310,308,64,1310,195,12,1,0,0,6,1,0,There are 1589 students enrolled at KENNEDY HS.  64.2% are Low Income Students.  19.5% are Diverse Learners.  19.4% are Limited English Learners.,The largest demographic at KENNEDY HS is Hispanic.  This demographic makes up 82.4% of the student population.  The second greatest demographic is White at 12.3%.,FALSE,,,7:30 AM-2:45 PM,7:30 a.m. - 2:45 p.m.,2:45 - 8:00 PM,6:45 AM,"Polish, Spanish",TRUE,FALSE,TRUE,,,,,,"55N, 62, 62H",Orange,,,,70.8,61.9,80.9,83.8,GOOD STANDING,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2022-2023,Assistant Principal,Mr. Joshua Micley,,,,,,,,,Network 16,TRUE,FALSE,FALSE,TRUE,9/1/2004,,41.789961,-87.78084,POINT (-87.78084 41.789961),0,1,0
609719,1430,46211,LAKE VIEW HS,Lake View High School,HS,TRUE,FALSE,FALSE,FALSE,"<div dir=""ltr"" style=""color: #222222; font-family: arial, sans-serif; font-size: 13px;"">Lake View High School is Chicago&rsquo;s Premier Neighborhood High School where students explore their interests in preparation for college, career, and community commitment. As a STEM school, we teach critical thinking, 21st Century Skills and Habits of Mind in all courses from Art to World Studies, and in a variety of math and science courses and electives including Forensic Science, IT Problem Solving, and Web Design. Through our Early College options, all students have the opportunity to achieve mastery and earn college credit in AP and Dual Credit courses. Select students participate in the Innovation Academy, a school-within-a-school program that takes students around the city to meet tech innovators at our partner institutions, including Northwestern and DePaul Universities and the Microsoft corporation.</div>",Principal,Paul Joseph Karafiol,Assistant Principal,Mr. Jason Roberts,4015 N ASHLAND AVE,Chicago,Illinois,60613,7735345440,7735345585,https://www.cps.edu/schools/schoolprofiles/609719,https://www.lakeviewhs.com,https://www.facebook.com/lakeviewhs,https://twitter.com/LakeViewHS,,,TRUE,"9,10,11,12",12-Sep,1404,1080,224,298,182,1029,121,44,8,0,0,20,0,0,There are 1404 students enrolled at LAKE VIEW HS.  76.9% are Low Income Students.  16% are Diverse Learners.  21.2% are Limited English Learners.,The largest demographic at LAKE VIEW HS is Hispanic.  This demographic makes up 73.3% of the student population.  The second greatest demographic is Black at 13%.,FALSE,,,7:45AM - 3:05 PM,7:45AM-3:00PM,3:08PM-6:00PM,7:15AM,"Spanish,French",TRUE,FALSE,TRUE,,,,,,"9, 80, X9","Blue,Green,Pink,Purple,Orange,Brown,Red",,,,66.9,61.9,94.3,83.8,GOOD STANDING,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2022-2023,Assistant Principal,Ms. Dania Saleh,Assistant Principal,Ms. Michelle Vale,Resident Principal,Ms. Roneaka Thomas,,,,,Network 14,TRUE,FALSE,FALSE,TRUE,9/1/2004,,41.954764,-87.668953,POINT (-87.668953 41.954764),1,0,0
609720,1440,46221,LANE TECH HS,Albert G Lane Technical High School,HS,TRUE,TRUE,FALSE,FALSE,"Lane has produced more PhD&rsquo;s than any high school in the nation and is Chicago&rsquo;s largest high school, providing an especially broad array of academic and extracurricular offerings.",Principal,Edwina Laurette Thompson,Director of Admissions,Tara Johnson,2501 W ADDISON ST,Chicago,Illinois,60618,7735345400,7735345544,https://www.cps.edu/schools/schoolprofiles/609720,https://lanetech.org,http://www.facebook.com/LaneTechHS,http://twitter.com/LaneTech1440,,,FALSE,"7,8,9,10,11,12",12-Jul,4519,1647,413,122,305,1576,1645,468,19,0,1,171,27,307,There are 4519 students enrolled at LANE TECH HS.  36.4% are Low Income Students.  9.1% are Diverse Learners.  2.7% are Limited English Learners.,The largest demographic at LANE TECH HS is White.  This demographic makes up 36.4% of the student population.  The second greatest demographic is Hispanic at 34.9%.,TRUE,,,8:00  AM - 3:15  PM,8:00 a.m. - 3:15 p.m.,,6:00 AM,"Arabic, Chinese, French, German, Italian, Japanese, Latin, Mandarin, Spanish, Spanish for Heritage Speakers",FALSE,FALSE,FALSE,,,TRUE,,,"49, 52, 77, 152","Blue, Brown",,,,89.5,61.9,96.9,83.8,GOOD STANDING,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.",Schools that offer a rigorous curriculum with mainly honors and Advanced Placement (AP) courses. Acceptance based on application and entrance exam.,School Year 2022-2023,,,,,,,,,,,Network 14,TRUE,FALSE,TRUE,TRUE,9/1/2004,,41.946645,-87.691013,POINT (-87.691013 41.946645),0,1,0
609722,1460,53111,MANLEY HS,Manley Career Academy High School,HS,TRUE,FALSE,FALSE,FALSE,"Manley offers three award-winning CTE programs and a wide range of community partners, including One-Goal, GEAR-UP,&nbsp; and EMBARC, which promotes college-readiness and student development and leadership. Manley Career Academy High School offers 10 Advanced Placement Courses and a college preparatory curriculum. Here at Manley, we have a vision of being a premiere choice in urban education. Over the past years Manley has dramatically improved, achieving a higher school performance status, by staff collaboratively working with students, parents, and community partners. Manley has achieved the following results:<br />  - Increase &nbsp;Freshmen On Track Growth (2016)<br />  - 100% College Acceptance (Senior Classes of 2016 and 2017)<br />  - 33% of students earned AP College Credit before graduating HS",Principal,Melanie Valerie Beatty-Sevier,Dean of Students,Brian Collier,2935 W POLK ST,Chicago,Illinois,60612,7735346900,7735346924,https://www.cps.edu/schools/schoolprofiles/609722,https://cps.edu/manley-hs,https://www.facebook.com/manleyhighschool,,,,TRUE,"9,10,11,12",12-Sep,79,60,25,0,76,3,0,0,0,0,0,0,0,0,There are 79 students enrolled at MANLEY HS.  75.9% are Low Income Students.  31.6% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at MANLEY HS is Black.  This demographic makes up 96.2% of the student population.  The second greatest demographic is Hispanic at 3.8%.,TRUE,,,8:00  AM - 3:15  PM,8:00 a.m. - 3:15 p.m.,,7:15am,Spanish,FALSE,FALSE,TRUE,,,,,,"7, 12, 94",Blue,,,,23.5,61.9,53.6,83.8,INTENSIVE SUPPORT,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2022-2023,,,,,,,,,,,Network 15,TRUE,FALSE,FALSE,TRUE,9/1/2004,,41.870939,-87.699896,POINT (-87.699896 41.870939),0,0,0
609723,1470,47041,MARSHALL HS,John Marshall Metropolitan High School,HS,TRUE,FALSE,FALSE,FALSE,"Marshall is a Turnaround school that has revitalized its curriculum, culture, and climate, and is showing clear gains as a result. Students receive the supports necessary to be academically successful.",Principal,Jammie Tenn Poole Jr,,,3250 W ADAMS ST,Chicago,Illinois,60624,7735346455,7735346409,https://www.cps.edu/schools/schoolprofiles/609723,http://marshallmetro.cps.edu,,,,,TRUE,"9,10,11,12",12-Sep,168,141,52,2,159,8,0,0,0,0,0,1,0,0,There are 168 students enrolled at MARSHALL HS.  83.9% are Low Income Students.  31% are Diverse Learners.  1.2% are Limited English Learners.,The largest demographic at MARSHALL HS is Black.  This demographic makes up 94.6% of the student population.  The second greatest demographic is Hispanic at 4.8%.,TRUE,,,8:00  AM - 3:08  PM,8:00 a.m. - 3:08 p.m.,3:09 PM - 6:00 PM,7:30 AM,"Spanish,French",FALSE,FALSE,TRUE,,,,,,"20, 52, 82, 126",Green,,,,38.6,61.9,63.2,83.8,INTENSIVE SUPPORT,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2022-2023,Assistant Principal,Rochelle Bryant,School Clerk I,Traci Ortiz,,,,,,,Network 15,TRUE,FALSE,FALSE,TRUE,9/1/2004,,41.878444,-87.70805,POINT (-87.70805 41.878444),0,0,0
609724,1480,46241,MATHER HS,Stephen T Mather High School,HS,TRUE,FALSE,FALSE,FALSE,"Mather High School is a global family in a neighborhood community, educating students in a safe, nurturing, and intellectually challenging environment. Through collaborative and meaningful experiences, our students develop compassion, creativity, wisdom, perseverance and integrity to make a positive impact in Chicago and beyond. We are Mather Rangers.<br />",Principal,Brian Joseph Rogers,Assistant Principal,Julie Lyons,5835 N LINCOLN AVE,Chicago,Illinois,60659,7735342350,7735342424,https://www.cps.edu/schools/schoolprofiles/609724,https://matherhs.org,,https://twitter.com/Matherhs,,,TRUE,"9,10,11,12",12-Sep,1679,1260,279,699,237,850,206,345,5,0,0,21,5,10,There are 1679 students enrolled at MATHER HS.  75% are Low Income Students.  16.6% are Diverse Learners.  41.6% are Limited English Learners.,The largest demographic at MATHER HS is Hispanic.  This demographic makes up 50.6% of the student population.  The second greatest demographic is Asian at 20.5%.,FALSE,,,8:00  AM to 3:16 PM,8:00 AM to 3:16 PM,3:16 PM to 6:00 PM,7:30 AM,"Arabic, French, Spanish, Spanish for Heritage Speakers",TRUE,TRUE,TRUE,,,,,,"11, 84, 93","Brown, Red",,,,72.5,61.9,83.8,83.8,GOOD STANDING,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2022-2023,Assistant Principal,Christine Altstiel,Assistant Principal,Celeste Rodriguez,,,,,,,Network 14,TRUE,FALSE,FALSE,TRUE,9/1/2004,,41.987589,-87.702496,POINT (-87.702496 41.987589),0,0,0
609725,1490,46251,MORGAN PARK HS,Morgan Park High School,HS,TRUE,TRUE,FALSE,FALSE,"<p>Morgan Park High School, a neighborhood school with a&nbsp; population of approximately 1500 seventh through twelfth grade students and 120 faculty is academically, culturally, and economically diverse.<br />  <br />  All students in the MP attendance area are automatically enrolled in the International Baccalaureate Middle Years Programme. This allows students the opportunity to have access to the IB Diploma Programme. In addition to students who live in our attendance area, Morgan Park admits students through several programs:&nbsp; the International Baccalaureate Middle Years and Diploma Programmes and the World Language and International Studies Program, all of which admit students who meet rigorous program requirements.<br />  <br />  Besides a wide array of extra-curricular activities, Morgan Park currently offers Advanced Placement English Literature and Advanced Placement Human Geography as well as Dual Credit English Composition, Pre Calculus, Applied Mathematics, and Law, providing students college-level instruction, the opportunity to earn college credit, and the ability to stand out in the college application process.&nbsp; AP offerings are expanded in response to AP Potential generated by PSAT scores.</p>",Principal,Daniel S Kuzma,Assistant Principal,Shantel Askew,1744 W PRYOR AVE,Chicago,Illinois,60643,7735352550,7735352706,https://www.cps.edu/schools/schoolprofiles/609725,https://morganparkcps.org,,https://twitter.com/EMPEHI1,,,TRUE,"7,8,9,10,11,12",12-Jul,1162,870,168,11,1111,31,4,0,0,0,0,3,2,11,There are 1162 students enrolled at MORGAN PARK HS.  74.9% are Low Income Students.  14.5% are Diverse Learners.  0.9% are Limited English Learners.,The largest demographic at MORGAN PARK HS is Black.  This demographic makes up 95.6% of the student population.  The second greatest demographic is Hispanic at 2.7%.,FALSE,,,7:30 AM - 2:45 PM,7:30 AM - 2:45 PM,,7:00 AM,"Spanish,French",FALSE,FALSE,TRUE,,,,,,"111, 112",Red,Rock Island District (RI),,,59.8,61.9,87.9,83.8,GOOD STANDING,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2022-2023,Assistant Principal,Jennifer White,Assistant Principal,Chelsea Williams,School Operations Manager,Antjuan Mitchell,School Culture Coordinator,Megan Delaney,Athletic Director,Justin Corbett,Network 16,TRUE,FALSE,TRUE,TRUE,9/1/2004,,41.692035,-87.665658,POINT (-87.665658 41.692035),0,1,0
609726,1500,47051,BROOKS HS,Gwendolyn Brooks College Preparatory Academy HS,HS,TRUE,TRUE,FALSE,FALSE,"Brooks prepares students to be global leaders through a rigorous and enriched academic experience, utilizing such strategies as cooperative learning and inquiry requiring higher-order thinking skills.  <style>      .tb_button {padding:1px;cursor:pointer;border-right: 1px solid #8b8b8b;border-left: 1px solid #FFF;border-bottom: 1px solid #fff;}.tb_button.hover {borer:2px outset #def; background-color: #f8f8f8 !important;}.ws_toolbar {z-index:100000} .ws_toolbar .ws_tb_btn {cursor:pointer;border:1px solid #555;padding:3px}   .tb_highlight{background-color:yellow} .tb_hide {visibility:hidden} .ws_toolbar img {padding:2px;margin:0px}  </style>  <style>      .tb_button {padding:1px;cursor:pointer;border-right: 1px solid #8b8b8b;border-left: 1px solid #FFF;border-bottom: 1px solid #fff;}.tb_button.hover {borer:2px outset #def; background-color: #f8f8f8 !important;}.ws_toolbar {z-index:100000} .ws_toolbar .ws_tb_btn {cursor:pointer;border:1px solid #555;padding:3px}   .tb_highlight{background-color:yellow} .tb_hide {visibility:hidden} .ws_toolbar img {padding:2px;margin:0px}  </style>",Principal,Shannae Bea Jackson,Assistant Principal,Rashad Talley,250 E 111TH ST,Chicago,Illinois,60628,7735359930,7735359939,https://www.cps.edu/schools/schoolprofiles/609726,https://www.brookscollegeprep.org,,https://twitter.com/BrooksPrepCSL,,,FALSE,"7,8,9,10,11,12",12-Jul,971,575,78,5,764,182,13,3,1,0,0,7,1,0,There are 971 students enrolled at BROOKS HS.  59.2% are Low Income Students.  8% are Diverse Learners.  0.5% are Limited English Learners.,The largest demographic at BROOKS HS is Black.  This demographic makes up 78.7% of the student population.  The second greatest demographic is Hispanic at 18.7%.,FALSE,,,8:00 AM - 3:30 PM,8:00 a.m. - 3:35 p.m.,,6:30 AM,"French, Spanish",FALSE,FALSE,TRUE,,,TRUE,,,34111119,Orange,Metra Electric District (ME),,,80.4,61.9,89.6,83.8,GOOD STANDING,"Due to the effects of COVID-19, there is no school rating for SY 2022. Visit the <a href = 'https://www.cps.edu/strategic-initiatives/accountability-redesign/' target = '_blank'>Accountability Redesign page</a> for more information on how the district is redesigning its accountability system.",Schools that offer a rigorous curriculum with mainly honors and Advanced Placement (AP) courses. Acceptance based on application and entrance exam.,School Year 2022-2023,Assistant Principal,Kerry Dolan,,,,,,,,,ISP,TRUE,FALSE,TRUE,TRUE,9/1/2004,,41.692763,-87.616353,POINT (-87.616353 41.692763),0,1,0
